id,comment_text,task_1,task_2,task_3
1129492714100318213,absolut dieses kleinb rgerliche imponiergehabe es ist so einfach ,NOT,NONE,hasoc_2020_de_2628
1124254594652090368,sch dich hurensohn ,HOF,PRFN,hasoc_2020_de_2013
1130198846175424513,naja mit linken hatten wir auch schon pech honecker ,NOT,NONE,hasoc_2020_de_2090
1127850199508975617,mussolini einfach unhatebar ,HOF,PRFN,hasoc_2020_de_1676
1127184743794188288,rt hey ihr people vom abi2019 wisst ihr schon genau wie euer leben nach dem abi jetzt weitergeht haut mal raus ,NOT,NONE,hasoc_2020_de_2599
1124526960154238976,rt also katja ich re eher daf erstmal die linke genauer gesagt die sed zu enteignen wo habt ihr denn die ,NOT,NONE,hasoc_2020_de_1108
1125098345997983744,rt so wie die merkel regierung incl des gr ten teils der sog opposition deutschland in die schei geritten hat te ,NOT,HATE,hasoc_2020_de_2757
1126757562357915648,ots kfw kfw ifo mittelstandsbarometer mittelst ndisches gesch ftsklima tradesfeed gt ,NOT,NONE,hasoc_2020_de_2124
1126766680774856704,totale unterwerfung dahlia sky wird von einem fremden in den arsch gefickt grobe rollenspiele fantasy sex mit ,HOF,PRFN,hasoc_2020_de_1172
1133384273258532867,diesen schei fixen ,NOT,NONE,hasoc_2020_de_1759
1133842610005663744,die haben arsenal halt einfach gebummst ,HOF,NONE,hasoc_2020_de_3364
1128715652200652802,ach du scheisse wie peinlich h tte sie mal die haare zusammen gebunden dann rde sie was sehen dasperfektedinner ,NOT,NONE,hasoc_2020_de_3031
1133354669873541125,rt ich bin einfach mal i am intro bei gewitter i am kopf nice ,NOT,NONE,hasoc_2020_de_3129
1133345547249770497,benjamin schulz ,NOT,NONE,hasoc_2020_de_189
1131260525185253376,jessd sssollte frau tssservakis doch mal nach ihrer sstzunge sssehen lassen das tststss wird ja immer schlimmer ,NOT,NONE,hasoc_2020_de_1978
1130825324181303296,rt liebeskummer ist so eine dumme drecksschei ich hab so keine lust mehr ,NOT,PRFN,hasoc_2020_de_2349
1131177285002911747,islam ist ein krebsgeschw das sich mithilfe der linken politiker in deutschland ausbreitet ,HOF,HATE,hasoc_2020_de_1197
1127485567678189568,rt gr ne heuchler ,HOF,HATE,hasoc_2020_de_2081
1125117027436384262,rt paradoxe deutsche rter gefrierbrand holzeisenbahn wahlpflichtfach doppelhaush lfe selbsthilfegruppe ,NOT,NONE,hasoc_2020_de_1819
1123980522034737161,gr ne konazis raus ,HOF,HATE,hasoc_2020_de_528
1132546100307660806,sie ist einfach blond das ist alles ,NOT,OFFN,hasoc_2020_de_1278
1130140394363195393,mit konservativ sind wir am arsch ,HOF,NONE,hasoc_2020_de_552
1126076097001676802,manchen leuten haben sie echt heftig ins hirn geschissen p h allee ,HOF,PRFN,hasoc_2020_de_547
1123814595381145603,rt wir ssen schneller werden gegen die terroristen sagt merkel bei treffen mit g5sahel pr sidenten burkinafaso mo ,NOT,NONE,hasoc_2020_de_134
1125430752974450688,hab mich jetzt auch als trombozytenspender eintragen lassen bald hat die ganze welt bazi dna ,NOT,NONE,hasoc_2020_de_2654
1130034353940119554,sch ner arsch ,HOF,NONE,hasoc_2020_de_3376
1128401402345115648,rt frontal21 es ist unglaublich dass das kopftuch das ein eindeutiges unterdr ckungsmerkmal von frauen darstellt bei einem ,NOT,NONE,hasoc_2020_de_1797
1130851798623739905,keine trib ne gt kein ground ,NOT,NONE,hasoc_2020_de_2225
1133398294820982784,gamescom einfach die ganzen anime jungfrauen ,NOT,NONE,hasoc_2020_de_3285
1124791234890014720,es fehlt einfach ein tuchel oder ein nagelsmann dann schnei den aki raus irgendwie ist er auch nicht mehr der richtige ,NOT,NONE,hasoc_2020_de_2770
1129348736231124993,die burger sehen aus wie ein g und ich krieg dieses bild nichtmehr aus meinem kopf ,NOT,NONE,hasoc_2020_de_561
1129642152970137600,schnauze du hurensohn amk ,HOF,PRFN,hasoc_2020_de_3207
1131750512154615810,asiaticas peludas gratis deutsche 18 porno deutsche porno porno gratis abspritzen ,NOT,NONE,hasoc_2020_de_737
1133149023131578368,rt man nnte sich auch ber die wahlergebnisse von nazis echauffieren aber was wei ich schon europawahl2019 ,NOT,NONE,hasoc_2020_de_10
1129124563256774657,rt deutsche in der minderheit an deutschen schulen ministerin hilflos via ,NOT,NONE,hasoc_2020_de_1816
1127895049193148418,rekomen username gt ,NOT,NONE,hasoc_2020_de_3016
1128575428208267264,rt nanu noch kein linker oder antifant vorstellig gewesen der panisch auf der ta ,NOT,NONE,hasoc_2020_de_689
1129099296794730496,h rt ihr das ha tears of joy ,NOT,NONE,hasoc_2020_de_15
1128278081406427136,die ist dumm das nnte ein grund sein ,NOT,NONE,hasoc_2020_de_102
1132960543671803905,ist eigentlich frau merkel noch i am amt europewahl2019 ,NOT,NONE,hasoc_2020_de_512
1132783103678664704,linke aktivisten die geduldeten verbrecher ,HOF,HATE,hasoc_2020_de_2478
1129458345994313729,jetzt ssten die gr nen politiker nurnoch zu ihren urspr nglichen grundwerten zur ckkehren dann re ,NOT,NONE,hasoc_2020_de_2089
1128726121174962176,was geht ab ihr pisser warum interagiert man mit mir wenn man stress sucht aber jeden anderen schei den ich poste wird gekonnt ignoriert ,NOT,PRFN,hasoc_2020_de_2187
1129474800261488640,meine schei mandeln junge ,NOT,NONE,hasoc_2020_de_3329
1134059723962159104,rt noch nie in meinem leben herrentag mit alkohol zelebriert bin doch kein hurensohn ,NOT,NONE,hasoc_2020_de_2709
1130899181701337088,schwarze deutsche frauen porno haarige geile omas geile omavotze putas peruanas gratis ,HOF,PRFN,hasoc_2020_de_3450
1134366541494005765,rt klimaforscher ottmar edenhofer vom fordert deutschland sse seine co2 emissionen in den griff bekommen ,NOT,NONE,hasoc_2020_de_1822
1127340956452380672,rt wahl in istanbul imamoglu ein konkurrent erdogan rkei imamoglu ,NOT,NONE,hasoc_2020_de_3172
1125729605548224512,der me ja in die ddr ,NOT,NONE,hasoc_2020_de_1728
1131613459060350976,am arsch der welt ist noch geiler da muss man fast keine menschen sehen ,NOT,NONE,hasoc_2020_de_3250
1127547844691484673,halt die fresse ,HOF,PRFN,hasoc_2020_de_3234
1124207559718707200,kopf hoch das wird schon ,NOT,NONE,hasoc_2020_de_243
1125409089390034946,imam warnt den westen h rt auf uns wir gem igten moslems nnen euch bald nicht mehr helfen ,NOT,NONE,hasoc_2020_de_701
1124930619967004673,mal den teufel nicht an die wand tears of joy ,NOT,NONE,hasoc_2020_de_2504
1126123001907433477,man ist nur so lange dumm bis man merkt dass die anderen auch nicht schlauer sind ,NOT,NONE,hasoc_2020_de_3062
1134152753612283906,wie ist es eigentlich mit den linken gr nen und sozialen populisten die enteignen einschr nken und regulieren wollen ,NOT,NONE,hasoc_2020_de_1152
1128998478309449728,rt mk hosting gt you g 1x rootserver 2 kerne 3 gb ram 50 gb hdd festplatten speicher laufzeit ,NOT,NONE,hasoc_2020_de_360
1126875636172193793,rt in der h lle sorgen die linken die ordnung vegane gr ne die che und merkel den humor der satan selbst i ,HOF,HATE,hasoc_2020_de_2454
1133342913230974976,rt die erziehung einer zofe i am nylonkittel mit schl gen auf den nackten arsch bewirkt erstaunliche wunder brav wie ei ,HOF,PRFN,hasoc_2020_de_2948
1130316815178117120,rt deutsche flagged trump kushner for money laundering report ,NOT,NONE,hasoc_2020_de_834
1132702187153502208,rt putzig wenn sich leute echauffieren da gew hlt wird dann macht sie halt berfl ssig indem ihr nicht mehr ,NOT,NONE,hasoc_2020_de_1666
1124987167602872321,rt der bundesfrauenrat der gr nen sicher dass das alles frauen sind ,NOT,NONE,hasoc_2020_de_738
1129350653053161473,rt lass das liegen mia marie das ist ll das ist ll und da ist ein lleimer sprach die kleine mia marie vor dem ,NOT,NONE,hasoc_2020_de_765
1127227815122874369,zum gl ck bin ich da schon lange raus und muss diesen schwachsinn nicht mehr ertragen es gab mal ,NOT,NONE,hasoc_2020_de_906
1126795055212179456,rt die zukunft berlin wird von linken und gr nen auf dem altar kurzfristiger hlerstimmen geopfert starkeschulden ,NOT,NONE,hasoc_2020_de_183
1129784356665479169,und ich sage ihm er wird sich irren warum weil sich nur wenige deutsche frauen auf nege ,HOF,HATE,hasoc_2020_de_399
1124372110678401025,fick dich doch einfach ,HOF,PRFN,hasoc_2020_de_1433
1131280745908064257,so ist es aber da es eine gr ne von sich gab you noch dazu gegen deutsche wird es beklatscht ,NOT,NONE,hasoc_2020_de_470
1129439836518211584,die haben echt noch keine ahnung was sie erwartet dasperfektedinner ,NOT,NONE,hasoc_2020_de_2353
1129850429515403264,du dumme h ssliche kleine schlampe alter ,HOF,PRFN,hasoc_2020_de_3107
1134372400924188672,rt die pr sidentin der harvard alumni association bedankte sich bei merkel nach ihrer umjubelten rede und sagt dann nu ,NOT,NONE,hasoc_2020_de_404
1129466898159198209,willkommen zur ck ,NOT,NONE,hasoc_2020_de_2155
1127703377884921856,twitter lass mich gif posten du arsch ,HOF,PRFN,hasoc_2020_de_1869
1124324211693182976,rt dem wei en mann geht der arsch auf grundeis weil er merkt dass er langsam in die unterzahl kommt so viel grundeis gibt ,NOT,NONE,hasoc_2020_de_998
1131974655756124160,schon aber letztendlich sind es die hassprediger an der spitze die das fu volk aka stimmvieh verhetzen und dumm verkaufen ,NOT,NONE,hasoc_2020_de_936
1124986785912770560,rt die gr nen nnen nix aber auch gaaarrrrnix ,NOT,NONE,hasoc_2020_de_1017
1133100503418703874,das ist einfach anders ,NOT,NONE,hasoc_2020_de_1592
1128631866758762497,rt innenminister matteo salvini hatte hrend einer linken st raktion i am europe wahlkampf genug von den faxen der linken demonstra ,NOT,NONE,hasoc_2020_de_1528
1133062641444950021,rt regulierung von meinungs you erungen wir rken kennen das irgendwoher ,NOT,NONE,hasoc_2020_de_3411
1127083413620576256,rt das stimmt das ist auff llig bei den linken gruppen raf antifa morde brandstiftungen usw und den neuen ,NOT,NONE,hasoc_2020_de_1016
1130149630187061252,rt strache verspricht einer frau i am kurzen rock in freudiger erwartung die welt merkel verursacht dutzende tote 100e ,NOT,NONE,hasoc_2020_de_598
1133766537930842112,haahahaha das ist einfach mehr als dokkan damals bei phy sv ,NOT,NONE,hasoc_2020_de_3158
1125992638728101888,rt das werfe ich frau merkel und ihrer claque am meisten vor da sie unser land kriminelle fanatische und unversch mte mig ,HOF,HATE,hasoc_2020_de_1764
1129843605387042816,ich fordere das die merkel zur cktritt und in ein islamisches land auswandert ,NOT,NONE,hasoc_2020_de_87
1126762289304981505,und nicht alle gr nen brauchen freigang ,NOT,NONE,hasoc_2020_de_2236
1134334220212609024,rt mit der einladung der alten fdj fuchtel merkel der sch dlichsten frau europas ist nun harvard zu einer ,HOF,OFFN,hasoc_2020_de_3308
1134105102128701440,ohne radtour ist so ein eisbecher einfach zu gro ich h tte noch ein paar mitesser gebraucht jetzt geht es halt zur ck ,NOT,NONE,hasoc_2020_de_1749
1132906407802671104,rt gt ihelzer ,NOT,NONE,hasoc_2020_de_1246
1133063048292392960,als ob politiker ihr eigenes geld verdienen rden lul ihr lebt von meinem und ,NOT,NONE,hasoc_2020_de_265
1132936581650817025,das ist dumm sonst nichts ,HOF,NONE,hasoc_2020_de_1856
1126058615125741568,was ein schei wetter ,NOT,PRFN,hasoc_2020_de_2800
1134569868769071106,rt ich seh schon wieder so viel zum thema kopftuch deutschland in deinen medien werden frauen 24 7 sexualisiert und als ,NOT,NONE,hasoc_2020_de_3354
1132729252992962560,ist tinder eig useful oder komplett rn arsch frag nen freund ,NOT,NONE,hasoc_2020_de_808
1128902718146449408,seehofer pl ne taugen nichts man sollte zuerst seehofer und merkel abschieben danach kann man in ,HOF,NONE,hasoc_2020_de_876
1125348922099212289,und wenn die snobs mich abfucken dann kommt der asi halt raus einfach herrlich ,HOF,NONE,hasoc_2020_de_2719
1126355144042524673,frauen wir wollen das patriarchat st rzen und ein ende der chauvinistischen rollenbilder ebenfalls frauen du bi ,NOT,NONE,hasoc_2020_de_696
1126851363760148480,ist doch ganz einfach wenn die muslimischen frauen freiwillig das kopftuch tragen dann nnen doc ,HOF,NONE,hasoc_2020_de_1438
1125770680367185921,so ein schei erst nehmen uns die autos die stra en und jetzt sollen wir nach ein ,NOT,NONE,hasoc_2020_de_508
1129839364958248961,rt lange nichts mehr von ihr geh rt insbesondere nicht als kollektiv kevin die ddr herbeiredete jetzt aber meldet sie sich ,NOT,NONE,hasoc_2020_de_1745
1133782702765817856,bewege deinen arsch endlich her bigfoot 3 0 ,NOT,PRFN,hasoc_2020_de_1601
1134381125093212160,rt fav und retweete einfach wenn du da bist ,NOT,NONE,hasoc_2020_de_2859
1127887306512326657,mir sind jetzt schon 4 laufgruppen entgegen gekommen ich chte auch so was rde mehr bock machen zusammen ,NOT,NONE,hasoc_2020_de_953
1127855958292668416,dumm hat seine aufgabe tats chlich noch erledigt bekommen aber ich habe die dummheit von mmer mal wieder untersch tzt ,NOT,NONE,hasoc_2020_de_3307
1129483092400304128,was soll er denn machen der bub sebastian ist da einfach so reingeraten ,NOT,NONE,hasoc_2020_de_940
1124966720354045952,hoffentlich bald ,NOT,NONE,hasoc_2020_de_207
1134075947550990336,rt jaa alles was er macht ist ein hurensohn ,HOF,PRFN,hasoc_2020_de_377
1124391953926381568,niemand personen i am kdrama zu der person mit der sie so oder so am ende zusammen kommen mg du bist so dumm ,NOT,NONE,hasoc_2020_de_2002
1133121160374304768,rt ich will meinen arsch ficken ,HOF,PRFN,hasoc_2020_de_2591
1124251792840318976,diente nur zur verdeutlichung wenn sorgearbeit mitgez hlt wird gibt es bestimmt schon wieder mehr leute ,NOT,NONE,hasoc_2020_de_2394
1133055192365187072,rt merkels dchen ,NOT,NONE,hasoc_2020_de_237
1125484633037201414,einmal die linken dann die rechten dann wieder die linken usw usw ,NOT,NONE,hasoc_2020_de_1370
1134461261486481408,rt merkels mutation i am zeitraffer ,HOF,NONE,hasoc_2020_de_3157
1130941548340961280,rt ich kann es einfach nicht glauben seifenkistenrennen absagen kinder und nazis marschieren lassen mehr platz kin ,NOT,NONE,hasoc_2020_de_1132
1133438081959440384,rt welterbe selous reservat 1500 quadratkilometer sollen abgeholzt werden da passen mehrere deutsche nationalparks rei ,NOT,NONE,hasoc_2020_de_1071
1126045453404053505,rt pack die badehose ein heute vor 112 jahren er ffnete das berliner strandbad wannsee aus dem ,NOT,NONE,hasoc_2020_de_253
1126182087059488768,rt rkei erdogan wird noch schw cher dastehen ,NOT,NONE,hasoc_2020_de_270
1126193009039683586,genauso lehrt es der islam warum also die aufregung da muss man einfach nur konseq vorgehen hier bleiben darf ,NOT,NONE,hasoc_2020_de_1429
1129820733868335104,oh ne barbara sch neurgghhh macht den schei immer noch fml ,NOT,PRFN,hasoc_2020_de_573
1131674108721324032,merle ich sehe einfach so edgy aus ,NOT,NONE,hasoc_2020_de_2904
1128424009647812608,rt sahne arsch ,HOF,PRFN,hasoc_2020_de_2985
1124246117942812674,rt als ein deutscher journalist i am venezuelanischen knst sa hat das den herrn maas nicht sehr interessiert es is ,NOT,NONE,hasoc_2020_de_2456
1133749400004640768,kommen sie nicht mit dem opfermythos sie waren alliierte der nazis ,NOT,NONE,hasoc_2020_de_1979
1131126462617137153,bring mich nicht auf dumme ideen ,NOT,NONE,hasoc_2020_de_2095
1124706631575535617,boah seid ihr dumm schei afd schei nazis verpisst euch einfach ,HOF,HATE,hasoc_2020_de_1361
1129796121667153920,ich hl mich so keine ahnung einfach nur schei lol tabatabayi ,NOT,NONE,hasoc_2020_de_2488
1129714538276904960,rt der deutsche verfassungschutz ist ein inlandsgeheimdienst was soll das reicht es nicht dass er schon als waf ,NOT,NONE,hasoc_2020_de_1747
1132679068137209856,rt lifehack gegen nazis reconquistainternet ,NOT,NONE,hasoc_2020_de_2627
1131569125275373569,dumm und gl cklich ,NOT,NONE,hasoc_2020_de_660
1130735729640910849,dumm wenn du jetzt alles hinschmei und aufgibst ,NOT,NONE,hasoc_2020_de_1492
1130076674484252672,rt was soll das bitte eine uns bereichernde kultur sein in der es zum imponieren bei frauen reicht ,NOT,HATE,hasoc_2020_de_857
1127285625231749120,rt schei egal wie lang ich leb denn ich hab den schei gelebt ,HOF,PRFN,hasoc_2020_de_1143
1132711804696764418,parallel zu den letztw hlern gibt es halt auch letztgew hlte ,NOT,NONE,hasoc_2020_de_1544
1132647615064158209,war schon echt nice ,NOT,NONE,hasoc_2020_de_997
1124808054032207873,rt kanzlerin merkel sagt niger hilfe i am kampf gegen instabilit zu sie verteilt nach dem gie kannenprinzip deutsche steuerg ,NOT,NONE,hasoc_2020_de_945
1127318076528234497,hirn lass locker ich regel das schon ,NOT,NONE,hasoc_2020_de_3487
1124444630181916674,chte mich mit 90 meines abiklasse pr geln weil es einfach dumme huuuuuunte waren sind ,HOF,PRFN,hasoc_2020_de_3077
1132336624187129858,ich will zur ck zu ihr ,NOT,NONE,hasoc_2020_de_2952
1133847701882318848,rt merkels vollstrecker die antifa ,NOT,NONE,hasoc_2020_de_1802
1126860477970157569,zahls mir einf zur ck pensive ,NOT,NONE,hasoc_2020_de_129
1123688225208446976,rt rde deutschland nicht von idioten bewohnt rde es nicht von idioten regiert ,HOF,HATE,hasoc_2020_de_1671
1123507748497428481,jetzt stellst du dich noch mmer als du eh schon bist ,NOT,OFFN,hasoc_2020_de_2910
1130883486586474497,6 ich habe eine ungesunde obsession mit miley cyrus und das halt schon seit der grundschule ,NOT,NONE,hasoc_2020_de_2516
1132700471657844737,frau kam grade nach hause haste die prognosen gesehen die schei kinder you ihr klima ich das zitat twitter i ,NOT,NONE,hasoc_2020_de_2239
1132290704942739456,wenn horn mal ausf llt und kess uns den arsch rettet dann will ich dich sehen ,NOT,NONE,hasoc_2020_de_1511
1132523451086823425,gute idee diese idioten glauben ja auch jeden schei ,NOT,NONE,hasoc_2020_de_201
1132937621838159874,rt wie kann man arsch hauen nicht gen ,NOT,PRFN,hasoc_2020_de_1090
1125092616591355904,rt wir sitzen alle nicht in diesem boot fckafd ,HOF,HATE,hasoc_2020_de_391
1132370375764058112,mdchen splitternackt deutsche schwarz porno streaming porno deutsch nackte geile weiber ,HOF,PRFN,hasoc_2020_de_1059
1133247056599035904,zum kotzen dieser mob der sich auch noch als das volk versteht ,NOT,NONE,hasoc_2020_de_1406
1133025538635968512,das ist echt so bei dem spa verfliegt die zeit einfach ,NOT,NONE,hasoc_2020_de_2665
1124955789989437447,meine beiden omas und opas ihre chter und ehem nner und die kinder deren kinder you ,NOT,NONE,hasoc_2020_de_3280
1128728159610900480,bei rken einfach gelogen ,NOT,NONE,hasoc_2020_de_3105
1128775370696744961,ich kann mir berhaupt nicht vorstellen dass angela merkel in der versenkung verschwindet sie ist nicht nur eine ,NOT,NONE,hasoc_2020_de_1796
1133439935866970112,rt h rt das niemals auf bei dem volksfest schlossgrabenhock in ehrenkirchen kirchhofen hat es einen messerangriff durch eine ,NOT,NONE,hasoc_2020_de_1614
1126349867587112960,nach euren unz hligen gen glaubt euch diesbez glich eh kein mensch h rt auf uns den chsten krieg ,NOT,NONE,hasoc_2020_de_678
1125650316404449280,die franzosen und tschechen machen das schon uns die sind weit weg den ll ssen wir auch nicht entso ,NOT,NONE,hasoc_2020_de_485
1132418866108424194,gratis muestras porn mia deutsche porno deutsche riesen brste zorras maduras gratis ,HOF,PRFN,hasoc_2020_de_3258
1132919749896298496,rt solange politiker meiner generation nicht aufh ren die chste generation als zu dumm rs leben zu beleidigen rfen erstw ,NOT,NONE,hasoc_2020_de_3047
1133636636133220353,mein bus hrt nicht ich bin am arsch ,NOT,NONE,hasoc_2020_de_1092
1132751101130924033,rt nazis raus i am rathaus leipzig srwle19 ,NOT,HATE,hasoc_2020_de_913
1125379095926321158,rt ich wenn ich mit dem rest der deutschen linken rumh nge ,NOT,NONE,hasoc_2020_de_653
1125005526054707200,sie ist die bundesdeutsche geheimwaffe gegen den allahkultus tears of joy ,NOT,NONE,hasoc_2020_de_3020
1131665745274908693,rt spahn fordert einen europ ischen islam ntv europe wahl niewiedercducsuspdgr nefdplinke ,NOT,NONE,hasoc_2020_de_649
1129072369346256896,jetzt nehmen uns die ausl nder schon die parkpl tze weg vor allem die fl chtlinge die alle mit ihren autos kommen ,NOT,NONE,hasoc_2020_de_1765
1130742545401696256,rt nach dem mit belsten methoden herbeigef hrten staatsstreich in sterreich lassen es sich die deutschen linken nicht nehmen ,NOT,NONE,hasoc_2020_de_2742
1127127671912173568,du bist einfach nur dumm ,HOF,OFFN,hasoc_2020_de_2965
1132904453244411904,ich wollte mir einfach mein eigenes bild machen grinning with sweat ,NOT,NONE,hasoc_2020_de_251
1127678144964640776,ohne bleiberecht hei sofortige abschiebung ist die zu dumm das zu begreifen ,HOF,OFFN,hasoc_2020_de_2227
1134205710907170816,du bist einfach wundersch ,NOT,NONE,hasoc_2020_de_2875
1129663611012550656,mir dem sch haben echt alle kleinen probleme aber das h rt sich immer so an smiling with smiling eyes ,NOT,NONE,hasoc_2020_de_2715
1130742188894089217,nischer politiker fordert eine mauer zu deutschland zur abwehr von fl chtlingen rasmus ,NOT,NONE,hasoc_2020_de_2377
1124220163610566656,es h rt nicht auf ,NOT,NONE,hasoc_2020_de_2324
1134194134619738112,gl cklicherweise hat merkel den libanon und jordanien vor einer destabilisierung durch deren ber ,NOT,NONE,hasoc_2020_de_3449
1129445272336125952,glubscht zur ck ,NOT,NONE,hasoc_2020_de_1319
1127238896453062658,gabriel gei ,NOT,NONE,hasoc_2020_de_422
1124713216641249280,rt in afrika wird der islam wie vor 1 400 jahren mit gewalt verbreitet die weltweite expansion des islam ist scheinbar un ,NOT,NONE,hasoc_2020_de_679
1126143524628512770,so dumm kann nur einer schreiben der nicht weis was krieg bedeutet ,NOT,NONE,hasoc_2020_de_865
1131588511356903425,ist ein bi chen so wie mit den gr nen in deutschland jeder der diese hlt unters ,HOF,NONE,hasoc_2020_de_1777
1128975443179315200,will einfach nur heulen aber es geht nicht und das gef hl ist eigentlich noch schlimmer als alles andere ,NOT,NONE,hasoc_2020_de_1810
1127198811523297281,rt zyklon fani es h tte viel schlimmer kommen nnen fani indien ,NOT,NONE,hasoc_2020_de_1358
1126119285724798981,rt boah leck schei auf dumme huren schei auf nazis hat einen neuen hass stimme von pubertietende ,HOF,PRFN,hasoc_2020_de_2183
1125408586107170818,ging tats chlich um einen zeh aber der war nich nur gelb sondern auch so gesplittert und spr de und ekelhaft ich will kotzen ,NOT,NONE,hasoc_2020_de_2231
1129044082985189376,arsch ,HOF,PRFN,hasoc_2020_de_2929
1133781289272782848,weil die gr nen soros geh ren und die journalisten ebenso von dem gepampert sind das ist sonnenklar ,NOT,NONE,hasoc_2020_de_1505
1123681463998799881,was war ich dumm was war ich stur ging sie fort die frau rs leben was rd ich sie geben ,NOT,NONE,hasoc_2020_de_3247
1131602113472151552,rt malte guck mal ihr seid schon richtige checker dummheit ist echt bei euch mitmachkriterium ,NOT,NONE,hasoc_2020_de_3233
1129374598309601282,rt sebastian kurz schweigt sebastian kurz schaut zu blablabla h rt doch einfach auf ihn als au enstehenden zu betra ,NOT,NONE,hasoc_2020_de_1643
1129474670217039872,beides halt schei i am endeffekt ,NOT,NONE,hasoc_2020_de_599
1131665204201304064,rt jeder hat ja so einen song den er das erste mal h rt und sieht und sich denkt boom meiner ist dieser hier ,NOT,NONE,hasoc_2020_de_2921
1133456021022806017,dat murksel is in br ssel um ihren blassen willi namens weber auf thron zu hieven ,NOT,NONE,hasoc_2020_de_629
1123682890024353792,ist aber bl dsinn niemand der eine deutsche staatsangeh rigkeit erworben hat mus ,NOT,NONE,hasoc_2020_de_1165
1125771179472629760,rt wenn frauen in die jahre kommen und einen stock i am arsch haben dann endet das so als ob ein block eine strafe re h ,NOT,NONE,hasoc_2020_de_2500
1131508446271070208,warum schaffen wir nich einfach das auf und absteigen ab tears of joy tears of joy tears of joy ,NOT,NONE,hasoc_2020_de_85
1134080930358992896,rt ich bin den sofortigen kohleausstieg ab sofort keine kohle mehr gr ne deren politik sich gegen das wohl des volk ,NOT,NONE,hasoc_2020_de_869
1125013298100035584,rt was soll man zu von der noch sagen wenn sie tweetet warte einfach bis sie sich selbst wide ,NOT,NONE,hasoc_2020_de_2466
1133081364801183744,rt hab grade wieder gemerkt was eine schei schlechte freundin ich doch bin das ihr mit mir befreundet sein sst tu ,NOT,PRFN,hasoc_2020_de_350
1131662981215997955,nur bl wenn man vor lauter dummheit und gier nicht erwarten kann bis man ehemaliger parteichef ist ,NOT,NONE,hasoc_2020_de_2389
1128384117610090496,rt bei aller welcome euphorie vergessen merkel amp co g nzlich die belange der rger und der staatsbediensteten merkel amp ,NOT,NONE,hasoc_2020_de_533
1134581298268385281,rt ich will nicht behaupten dass ich zugenommen habe aber wenn sie mir am arsch vorbeigehen nehmen sie proviant 3 tage un ,NOT,NONE,hasoc_2020_de_420
1128362865084325888,ich hab so null ideen was ich zeichnen soll haut mal ein paar ideen raus ,NOT,NONE,hasoc_2020_de_1244
1128286524557156353,scheisse jetzt muss ich auch ins europaparlament einziehen ,NOT,PRFN,hasoc_2020_de_1681
1132342013880356864,kann man denn nicht einfach die gr nen hlen die sind immerh ,NOT,NONE,hasoc_2020_de_1044
1132751583467462662,ich bin echt am struggeln ob ich mich traue meinen arsch mal in so schicken jumpsuit zu dr cken qwq ,NOT,NONE,hasoc_2020_de_2736
1125752632264601605,sofort diese masken dreck von meine gesicht auch raus aus meinen ges bauch die nsa soll die schlangen weg sof ,NOT,NONE,hasoc_2020_de_2791
1131896033536106498,sag das mal zu einem kanack ins gesicht du hurensohn ,HOF,PRFN,hasoc_2020_de_2840
1127923377530912768,die haben halt wie samsung gemerkt das genug idioten deren phones auch alle 12 monate kaufe ,NOT,NONE,hasoc_2020_de_84
1134155530241478656,gr ne haben es in kolumbien nicht einfach ,NOT,NONE,hasoc_2020_de_3459
1128363775256559616,jetzt europ ische nazis i am zdf europawahl2019 ,NOT,NONE,hasoc_2020_de_9
1132714782656782341,die idioten verbrecher und wahnsinnigen i am nrw landtag haben diesem gesetz zugestimmt ,NOT,NONE,hasoc_2020_de_2695
1124735085729730565,freigabe von drogen sind die gr nen auch schon lange nicht mehr stimmt ,NOT,NONE,hasoc_2020_de_964
1131505904527003649,merkel re das nicht passiert amthorvideo ,NOT,NONE,hasoc_2020_de_833
1127274434824417280,wird unter einem gr nen justizsenator und einer gr nen bezirksb rgermeisterin schwierig ,NOT,NONE,hasoc_2020_de_2697
1123526799009427456,deutsche beh rden halten bagdadi video echt ,NOT,NONE,hasoc_2020_de_3301
1128017535440498690,boy schaff ich auch nicht bleib mit der lieben anna sitzen ,NOT,NONE,hasoc_2020_de_1827
1126134779487838209,rt was soll diese schei arschloche deutschen leuten kartoffelfresser kommt doch mal nach thailand da ,HOF,HATE,hasoc_2020_de_3483
1134102010960252928,rt so ein hurensohn ohne witz ,HOF,PRFN,hasoc_2020_de_2626
1131984785017102339,richtig no nazis also keine parteien die hochprozentig nazis in amt und rden hatten ,NOT,NONE,hasoc_2020_de_1322
1133705594685272064,was soll ich jetzt machen um geld zu verdienen in nem klamotten laden arbeiten bedienen gehen meinen arsch verkaufen ,NOT,NONE,hasoc_2020_de_2477
1130212540577980416,rt blog merkels 2002 zu 2015 wende ,NOT,NONE,hasoc_2020_de_312
1134214753839210496,deutsche kappa ,NOT,NONE,hasoc_2020_de_1224
1130012170257874944,rt ja es war dumm sterreichs vizekanzler strache tritt zur ck in oesterreich wird noch zur ck getreten dies kennt ma ,NOT,NONE,hasoc_2020_de_1260
1125815693633622016,wie geil haste auch schon ne geile double penetration bekommen mit gleichzeitig schwanz i am arsch ,HOF,PRFN,hasoc_2020_de_2203
1134317224867459072,rt muslimische welt emp rt angola verbietet den islam ,NOT,NONE,hasoc_2020_de_2541
