id,comment_text,task_1,task_2,task_3
1129997645387378688,another hour it may 19 2019 at 09 30am ,NOT,NONE,hasoc_2020_en_580
1126915410786340864,and i know that 30k ain shit in the big picture but that almost double what i was at months before and since i ,HOF,PRFN,hasoc_2020_en_1588
1126810372814528513,rt people always thought that having anxiety is okay and some of them think those people really don know how to control it p ,NOT,NONE,hasoc_2020_en_2053
1127052447086673921,congrats you re the fifteenth person to say that and generally there are only two sexes at birth ,NOT,NONE,hasoc_2020_en_5412
1126757369398972416,rt nearly half of the highest blood alcohol content measurements ever recorded were from people in poland ,NOT,NONE,hasoc_2020_en_189
1126737043789213697,minnie jackson was talking her shit on this record bruh ,HOF,PRFN,hasoc_2020_en_5135
1126946754820231168,rt that shit make you wanna go home crying tears of joy ,HOF,PRFN,hasoc_2020_en_4913
1126912005011587073,rt we re not meddling in an election we re meddling in an investigation which we have right to do mr giuliani said ,NOT,NONE,hasoc_2020_en_4656
1123632273188896769,rt treat her like the fuck meat that she is fuck her tight cunt hard and rough so she remembers who is her true master htt ,HOF,PRFN,hasoc_2020_en_2936
1126928874493947905,lame ass nigga doin lame ass shit ,HOF,HATE,hasoc_2020_en_4430
1126939397990043648,rt doin it again 1990 things you never see you never see rolls royce with bumper sticker that says hit happens ,HOF,PRFN,hasoc_2020_en_3892
1123731640432439297,i know it wont happen but what if shawn actually follows me holy shit i am scared ,HOF,PRFN,hasoc_2020_en_2183
1126965725648781313,it is getting so bad where i am and ive got to get my mom dad out they have no idea whats coming theirs i ,NOT,NONE,hasoc_2020_en_1931
1123733246842408960,rt gt good people live in peaceful place gt shitty people come because it nice amp affordable gt good people get tired of shitt ,NOT,NONE,hasoc_2020_en_4302
1126745264620953601,rt love how you write like 12 year old which is ironic because that your mental age you immature fuck congr ,HOF,OFFN,hasoc_2020_en_4272
1123636090005364737,because you are an idiot that is what they are saying they think were all idiots ,HOF,OFFN,hasoc_2020_en_1054
1126774436026142720,rt so i promised my wife that when she moved to lagos she would get lot of jobs and i am bent on keeping ,NOT,NONE,hasoc_2020_en_2698
1123653131445907456,rt i just told my mom and we re so proud of you she said fuck that racist flanders bitch ,HOF,PRFN,hasoc_2020_en_2006
1123773730273017856,old ass ,HOF,PRFN,hasoc_2020_en_4029
1123507828168151040,rt ex muslim i left islam muslim so why do you have to tell everyone what are your qualifications you ignorant atte ,NOT,NONE,hasoc_2020_en_5232
1126818639783636992,rt raise your hand if you agree putin owns the gop trumpsgop ,NOT,NONE,hasoc_2020_en_4682
1123532612339814400,rt mr modi you just said in up that after 2014 there has been no dhamaka didn you you were lying your lie has been fu ,HOF,HATE,hasoc_2020_en_4502
1130277380315070473,here we go gotfinale ,HOF,NONE,hasoc_2020_en_1381
1126823689717202946,190 because you know the rest ,NOT,NONE,hasoc_2020_en_3860
1130149596657700864,rt americans be like i can excuse killing thousands of children in the middle east but i draw the line at getting rid of cl ,HOF,NONE,hasoc_2020_en_2428
1123669543770046465,don the con biggest con job in history of america ,NOT,NONE,hasoc_2020_en_3353
1126972012893806592,it so fucking good ,HOF,PRFN,hasoc_2020_en_4386
1123491701086093313,but tramp is allowed from his bully pulpit to claim untruths which clearly thr ,HOF,PRFN,hasoc_2020_en_93
1130023780095598593,bitch ,HOF,PRFN,hasoc_2020_en_4185
1130259680356233216,i can get through the boss door i wanna fight the bull again he repeatedly hitting it with his pyromancy glove ,NOT,NONE,hasoc_2020_en_5257
1123555882325938177,us marshals need to be on hand to jail barr and congress must remove trump from office immediately ,HOF,HATE,hasoc_2020_en_1640
1126971643803439106,i so sick of this why are they still in position of power over our country and legal citizens this is insani ,NOT,NONE,hasoc_2020_en_1983
1126887598352420866,rt we could ve had it all but the russos said fuck stevenat rights ,HOF,PRFN,hasoc_2020_en_1193
1130085335730446337,rt i look at my wife and she in short skirts crop top boots lookin fine me who told you that you could look that ,NOT,NONE,hasoc_2020_en_670
1130242424968753153,no doubt there will be quite few livid iranians by this loose talk from the president of america ,HOF,NONE,hasoc_2020_en_379
1126979986282438657,rt 69 followers away from finally getting creator code lets get it bdrkgaming ,NOT,NONE,hasoc_2020_en_5399
1123647137802272769,susie rabaca needs your help this mother of newborn twins found out she had cancer while she was 8 months pregnant ,NOT,NONE,hasoc_2020_en_1565
1123747260016279552,rt you can be so fucking depressed and no one would notice not your parents your siblings your friends your teachers ,HOF,PRFN,hasoc_2020_en_1626
1130243221890555904,no not unpopular that bird shit is disgusting ,HOF,PRFN,hasoc_2020_en_3635
1127043454507393024,your mixes are always lit and go crazy i would kill to see you perform live ,NOT,NONE,hasoc_2020_en_2945
1123684941043240966,rt check out this ps1 era ass marx 2001 wrestling game crowd model bitch ,NOT,NONE,hasoc_2020_en_3871
1123658969938001923,rt billie eilish is 17 year old girl and all are grabbing her boobs at amp g some of all are sick sososo sick ,HOF,HATE,hasoc_2020_en_852
1126963511048003586,rt plain woven raffia cloth mkpuru taken from the igbo eboe country by william baikie before 1856 british museum the firs ,NOT,NONE,hasoc_2020_en_1516
1130313430370476032,rt i just want to say that i fucking hate the got writers and i will literally never forgive them for rushing the conclusion ,HOF,PRFN,hasoc_2020_en_2593
1123616116725694464,go valour ,HOF,HATE,hasoc_2020_en_3689
1130175341304188928,rt ima nvm ass nigga i get irritated quick asf loudly crying face ,HOF,PRFN,hasoc_2020_en_2739
1123616288692215809,i really curious if you think we ll all be dead or you re planning on inventing teleporters ,NOT,NONE,hasoc_2020_en_2371
1123552870807351298,rt do yall ever read message from someone amp think see this is why i don like fucking talking to you bc same ,HOF,OFFN,hasoc_2020_en_2688
1126953633487237125,rt 118 days in our foster sanctuary away from her homeless owner 1 high court injunction served on london borough council ,NOT,NONE,hasoc_2020_en_279
1123656587552464896,tell me who the fuck you wanna be ,HOF,PRFN,hasoc_2020_en_657
1130348188542623744,rt it is called rape because there isnt consent consensual rape isnt possible and date rape is fucking terrible ,HOF,PRFN,hasoc_2020_en_3453
1126928719308713984,rt i was fighting for my fucking life man ,HOF,PRFN,hasoc_2020_en_5261
1130304513267642369,rt today i attended the fidau prayer for the late hajia hanatu nagode the agbesinga adini of ansarul islam asalatu women ,NOT,NONE,hasoc_2020_en_1076
1130207079594172416,rt nah nah nah not here for folk who are fine you one minute then salty with you the next hahahaha tf ,HOF,PRFN,hasoc_2020_en_4995
1130261752350797824,rt wear stripes if your girlfriend is champion and you are so damn proud of her jho and jema okay sure why not cho ,HOF,NONE,hasoc_2020_en_5063
1130121293473431553,why is isuza still on the pitch he needs to be subbed and sold immediately mashemejiderby ingwe ,NOT,NONE,hasoc_2020_en_2255
1126884570064834561,rt are you looking for free fuck this site for you ,HOF,PRFN,hasoc_2020_en_4871
1123556540831731713,rt when asked if he ever played after getting poked in the eye kerr said it hard to get poked in the eye when you are on ,NOT,NONE,hasoc_2020_en_4322
1126944280168280064,rt wendy stans come get ya food ,NOT,NONE,hasoc_2020_en_796
1126907022182633472,rt done repeating myself if you don act ya part ya getting replaced sorry not sorry ,NOT,NONE,hasoc_2020_en_3405
1123503721965608961,rt the same man has been seen in another video being racist towards an elderly asian man who also been pushed in foun ,HOF,OFFN,hasoc_2020_en_3088
1130107750090977280,rt good luck to everyone running in the manchester today you are all heroes and we will be cheering you ,NOT,NONE,hasoc_2020_en_510
1127072957224763393,rt trying to find those jokes about stephcurry being trash steph just took out trash stephbetter ,HOF,PRFN,hasoc_2020_en_126
1130127257803132928,rt i wanna love the fuck out of somebody and not look stupid ,HOF,PRFN,hasoc_2020_en_3165
1123726124943593472,i knew from his accent he was racist ,HOF,OFFN,hasoc_2020_en_1109
1123603407963553792,if you take everything personally you ll remain offended for the rest of your life ,NOT,NONE,hasoc_2020_en_4872
1126779381127483392,rt this bitch is so pretty i tired ,HOF,PRFN,hasoc_2020_en_3729
1126862851967201281,fuck ,HOF,PRFN,hasoc_2020_en_4479
1126930074064887811,where were you born if you don know about this then you were probably born and bred in town ,NOT,NONE,hasoc_2020_en_324
1130330035599097856,rt not gonna lie if they made spinoff of arya adventures i would watch the fuck out of it call it west of westeros ,HOF,PRFN,hasoc_2020_en_3964
1123638736607154176,etika is officially cancelled what fucking prick what fucking cunt what fucking attention whore i can not ,HOF,OFFN,hasoc_2020_en_519
1123481433446727682,rt i heard something about you go hear it again bitch cause i don give fuck ,HOF,OFFN,hasoc_2020_en_4157
1123762313381785600,me everytime i go out but someone always hands me damn drink ,HOF,PRFN,hasoc_2020_en_2334
1123644533143670785,like after they hand you their buisness card ,NOT,NONE,hasoc_2020_en_2057
1126860431857991682,damn old people get on my nerves ,HOF,PRFN,hasoc_2020_en_1421
1126960252090556416,bitch byee my shit be swimming ,HOF,PRFN,hasoc_2020_en_4554
1126817398286426112,american consumers pay this tax increase not china moron ,HOF,PRFN,hasoc_2020_en_526
1123613419796492291,rt scroll down keep scrolling little more now you are obli ,NOT,NONE,hasoc_2020_en_4255
1130248645138366464,i want to do the haunted lighthouse tour sometime ,NOT,NONE,hasoc_2020_en_3935
1123546566760042496,rt good morning to everyone especially ag barr who getting attacked because he about to bring the pain to the treasonous dee ,NOT,NONE,hasoc_2020_en_3158
1126809366177505281,simple don want to pay the rate don take the card or don carry balance easy ,NOT,NONE,hasoc_2020_en_337
1123658655361118208,rt i will help defend the crypt absolutely fucking no where to be seen when shit hit the fan in the crypt little gobshite sh ,HOF,PRFN,hasoc_2020_en_3545
1126845386855976960,rt whoever is creating white hulk edits fucking stop ,HOF,PRFN,hasoc_2020_en_2220
1126887757723373568,you ve never seen what happens when dragon grows greedy have you ,NOT,NONE,hasoc_2020_en_4454
1126952597489881091,rt my piece in on how whiteprivilege whitewashes racist inflammatory behaviour as unconscious bias perpetuates ,NOT,NONE,hasoc_2020_en_1662
1126933068806144000,i don back track go away ,NOT,NONE,hasoc_2020_en_1961
1130228017547153409,rt the fact that the president feels that these horrible crimes shouldn be punished because of the ethnicity of the victims ,HOF,NONE,hasoc_2020_en_2891
1126789057378385920,rt they say real bitch over bad bitch but you don even gotta choose ,HOF,PRFN,hasoc_2020_en_427
1123762896381599758,rt i want them to run fucking train on me like the worthless whore that i am ,HOF,PRFN,hasoc_2020_en_3976
1126848650053812224,rt all stuck kids in cages and separated them from their parents but you re pressed over fetus fucking republicans h ,HOF,HATE,hasoc_2020_en_1225
1130202637817778185,rt congratulations you re the second baddest man on the planet behind me congratulates ,NOT,NONE,hasoc_2020_en_4540
1123693652621103104,gentlemen please remember that this is the same father who said damn i didn even get to finish my nap when h ,NOT,NONE,hasoc_2020_en_2243
1123827891341598720,rt all of you should have an extra contact case at ur house incase i ever come to chill and i need one ,NOT,NONE,hasoc_2020_en_5222
1123737608931115008,how you hate gay people but fuck animals loudly crying face loudly crying face loudly crying face ,HOF,PRFN,hasoc_2020_en_5237
1130210397292654592,rt blue heart president trump ,HOF,NONE,hasoc_2020_en_603
1126851430881611776,rt this shit happens way too often it not even coincidence anymore every fucking time there is always someone that gotta ,HOF,PRFN,hasoc_2020_en_2864
1123698731931582464,rt i know you are addicted you need your fix of my delicious outstanding booty you are going to have yet another round of worsh ,NOT,NONE,hasoc_2020_en_1333
1130177375533248512,rt today some racist divvy called james goddard came to liverpool and two scouse women made him run away and climb up tr ,NOT,NONE,hasoc_2020_en_2021
1130083049813815301,the entire plot is basically what trunks did in dragon ball z multiverse theory bitch ,HOF,HATE,hasoc_2020_en_1617
1130289447340089345,rt nikkietutorials was supposed to collaborate with blackpink but they had to cancel cause they were sick ,NOT,NONE,hasoc_2020_en_4231
1123803740514017280,rt boys who destroy someone makeup and didn felt any guilt about it are fucking dumb ,HOF,OFFN,hasoc_2020_en_2904
1123782836098564098,is fucking child ,HOF,OFFN,hasoc_2020_en_3016
1123719653111549952,this is the most stupid and insane thing i ve ever come across in my life making woman alter her testosterone le ,NOT,NONE,hasoc_2020_en_1102
1130290483325014018,rt this is all so stupid ,HOF,PRFN,hasoc_2020_en_1533
1127046491175043072,rt don you have cock to suck for few shekels ,HOF,OFFN,hasoc_2020_en_480
1126977780086919169,being sick sucks ,HOF,PRFN,hasoc_2020_en_3508
1123800531896553472,so you get it ,NOT,NONE,hasoc_2020_en_4032
1130137261213999106,rt might fuck around and get myself one ,HOF,PRFN,hasoc_2020_en_1532
1130318534838509568,another day it may 20 2019 at 11 45am renhotels mrpoints have lunch ,NOT,NONE,hasoc_2020_en_4792
1123597343025172481,hi yvonne this is to make full text of accepted author manuscripts published in pe ,NOT,NONE,hasoc_2020_en_2143
1130301216540581888,me this is total bullshit some people are saying ,HOF,PRFN,hasoc_2020_en_819
1126929633641947137,rt oh you ve got to be fucking kidding me ,HOF,PRFN,hasoc_2020_en_347
1123744097527894017,which dog from the golden ratio are you i got maggie aka schmieg ,NOT,NONE,hasoc_2020_en_3620
1130337358862176256,i all for that mumbling shit it gets me going ,HOF,PRFN,hasoc_2020_en_1235
1123659116709326850,rt i need to stop cussing so much fuck ,HOF,PRFN,hasoc_2020_en_3968
1123523502307467264,rt i so sick of being sick and tired the only thing stopping us from saving 40 000 lives annually is not people caring ab ,NOT,NONE,hasoc_2020_en_1811
1127007194749206529,convinced the bf to get this for me now i need the amp edition to go along with this amp the arc smiling with heart eyes ,NOT,NONE,hasoc_2020_en_1276
1126833017865945090,there is no way to determine whether houses can ever truly die for all we know houses have two states awake and asleep ,NOT,NONE,hasoc_2020_en_4918
1126917189158756358,might fuck around and have to pay me in blood ,HOF,PRFN,hasoc_2020_en_2184
1123809537050533888,rt be the face of bts which means dont be rude under other artists tweets or any post that mentioned bts with them you gu ,NOT,NONE,hasoc_2020_en_4261
1130326181021138944,when she said the bit about liberating winterfell oh no i was gonna fight this bitch better not come for sansa ,NOT,NONE,hasoc_2020_en_1809
1129998027102478336,rt fuck that bitch ,HOF,PRFN,hasoc_2020_en_511
1123733217507532801,the senate president bukola saraki deputy senate president ike ekweremadu have hailed nigerian workers for playi ,HOF,HATE,hasoc_2020_en_1497
1126769088288546818,rt fanart kong replied on tgd 2 if maybe you are tired i left this here to use kong nim it cool this is ,NOT,NONE,hasoc_2020_en_2284
1123663638189858816,getting out the house now ,NOT,NONE,hasoc_2020_en_5307
1126829041678467072,thank you holy fuck ,HOF,PRFN,hasoc_2020_en_4710
1123590514677252096,aye bitch you better start chargin dese niggas sum bread got all dem niggas on yo close story ,HOF,PRFN,hasoc_2020_en_3619
1123622450124742656,rt arya stark will not be the poster girl for this misogynistic trash skills jobs amp hobbies that are traditionally framed as ,HOF,PRFN,hasoc_2020_en_3035
1126957811001200640,rt i an asshole sometimes but man my heart is big ,HOF,PRFN,hasoc_2020_en_2685
1127036588418953216,rt wyd bitch why ,HOF,OFFN,hasoc_2020_en_1440
1127060093311246338,you re an idiot no wonder you haven proven anything in the nfl wish my niners never signed your lazy ass ,HOF,OFFN,hasoc_2020_en_4657
1126831390488551424,i asked mum for lift to the station in the morning and she basically told me to fuck off and ha ,NOT,NONE,hasoc_2020_en_394
1123673335429238784,i dont think the question is who bts wanna collab with it is more like who wants to collab with bts uhhh like get in ,NOT,NONE,hasoc_2020_en_2165
1126857525171773440,rt she fucking checked her nails ,HOF,PRFN,hasoc_2020_en_3082
1130157788120797184,where can i get it ,NOT,NONE,hasoc_2020_en_1871
1126777657239134210,rt me speeding we re approximately 20 minutes late to this damn award show jungkook ay wait theres burger king to ur left ,HOF,PRFN,hasoc_2020_en_2470
1126895546566881282,like why don all go to the auc then ,NOT,NONE,hasoc_2020_en_3919
1130219159164522496,you re not lying ,NOT,NONE,hasoc_2020_en_1490
1126841087711240197,rt and that idiot is doing worse than nielsen and still you refuse to hireko ,HOF,OFFN,hasoc_2020_en_3884
1127025158919741440,rt internet still down mobile hotspot shaky as fuck life at standstill challenged me to draw knuckles for ,HOF,PRFN,hasoc_2020_en_4547
1123504854414979072,rt judging from their outfits this was during their sxsw festival performance tears of joy binhwan being their weird ass selves in the wa ,HOF,PRFN,hasoc_2020_en_4761
1126885333419929601,rt dad praying me dad alhamdulilah rabil alameen me concerned dad arahman eraheem me what dad mal ,NOT,NONE,hasoc_2020_en_2115
1123637700622462977,not stupid ,NOT,NONE,hasoc_2020_en_3097
1126855843268395009,he been in the you 20 usmnt shoes and he knows little bit about too tell em ,NOT,NONE,hasoc_2020_en_563
1123752578393751553,nigga said i need to come out to thug lovin loudly crying face loudly crying face loudly crying face ,HOF,PRFN,hasoc_2020_en_317
1130119825462824960,i go crazy you turn it onnn then you are gone ,NOT,NONE,hasoc_2020_en_4705
1126787329329455104,i was cold bruh my chesting game sick that why today my chest game sick ,NOT,NONE,hasoc_2020_en_2948
1123751810840309760,honestly i suck at texting amp barely read dms people need to catch me in person ,HOF,PRFN,hasoc_2020_en_1337
1126859362285293568,eventually your phone realizes you are lost cause and just leaves you to your grammatically horrifying furry shit ,HOF,PRFN,hasoc_2020_en_4009
1126744329291124737,if you are at sickkids today stop by the garden terrace between 11 and 2 p for the children mental health ,NOT,NONE,hasoc_2020_en_1125
1126800868513394688,started my day shit literally cleaning up kids poo greaaat way to start the day mumlife ,HOF,PRFN,hasoc_2020_en_3856
1126888084866510848,rt i really be tryna take 2 3 minute naps in the morning my alarm will go off at 8 35 and i like shit i ll get up at 8 38 ,NOT,NONE,hasoc_2020_en_4598
1130131410163888134,i this old ok we fucking get it yall old as fuck ,HOF,PRFN,hasoc_2020_en_4745
1123735427884756996,rt idc i tired of people acting like america is some kind of holy place and it should be all artists groups biggest goal in ,NOT,NONE,hasoc_2020_en_3412
1123803144952143872,i mean i hate taylor swift too but i not about to say she copying beyonc i will say beyonc did it better tho ,NOT,NONE,hasoc_2020_en_1179
1123657216702189568,rt barcelona 2 liverpool 0 messi scored two goals and in the 65th minute he boateng ed van dijk so if you gamble go and ,NOT,NONE,hasoc_2020_en_3419
1126996507662663685,rt yea your ass is fat but how thicc is your love for the planet ,HOF,PRFN,hasoc_2020_en_214
1126869596403687424,rt when you are sleeping and your alarm did not ring yet but the amount of sleep you are getting is suspicious ,NOT,NONE,hasoc_2020_en_2663
1126955361510891525,rt don know what this says but re fucking tweet ,HOF,PRFN,hasoc_2020_en_3200
1123588300109860864,this scene literally made me screamed in the theatre anddd fck this is the most satisfying shit i have ever seen ,HOF,PRFN,hasoc_2020_en_3581
1126869541882073088,this goes for anyone but if you are mother you really need to make sure you are putting yourself at the top of ,NOT,NONE,hasoc_2020_en_2915
1123705707071668225,cristiano ronaldo in club football games 801 goals 600 assists 199 lionel messi in club football ga ,NOT,NONE,hasoc_2020_en_348
1130152742356303872,rt everything you need to know about our iheartradio live with ,HOF,NONE,hasoc_2020_en_4604
1126823400314421249,rt better to get shit done on your own can rely on anyone ,HOF,PRFN,hasoc_2020_en_3621
1126795696953229312,rt bitch was that 2pac ,HOF,PRFN,hasoc_2020_en_3720
1123697112930246662,rt incase you ve been living under rock and didn know we have 11 years until the damage we ve caused to our planet earth i ,NOT,NONE,hasoc_2020_en_2619
1126860377298493440,rt no one ever built great country amp economy by being weak no country or economy can ,NOT,NONE,hasoc_2020_en_3298
1126840102053928960,i got the time wrong i am fucking stupid ,HOF,OFFN,hasoc_2020_en_1186
1130160870934425600,rt girls are suckers for simple shit all you gotta do is give her flowers and she gonna probably start crying lmfaooo ,HOF,PRFN,hasoc_2020_en_1818
1130145612077256705,you never know the truth until it slaps you in the face ,NOT,NONE,hasoc_2020_en_3696
1130038380484448256,my brother really need to stop showing his ass around on instagram ,HOF,PRFN,hasoc_2020_en_4451
1126735886161289216,rt i have very few good ass friends couldn ask for more all i need ,HOF,PRFN,hasoc_2020_en_1540
1130056390825975808,rt theyre twerking theyre twerking theyre twerking theyre twerking theyre twerking theyre twerking theyre twerking theyre ,NOT,NONE,hasoc_2020_en_5390
1130113756334157824,rt the hypocrisy of exposed by praising the pope and demeaning the pm reflects her islamist doubl ,HOF,PRFN,hasoc_2020_en_3901
1123559325853732864,rt fuck nudes send me songs you think i would like ,HOF,PRFN,hasoc_2020_en_5303
1130218974615097344,i need bts concert to suck my sadness away ,HOF,PRFN,hasoc_2020_en_105
1130108689619279873,rt i be cool but i ll fuck anybody up over my momma ,HOF,PRFN,hasoc_2020_en_1250
1123611335202308097,rt ok i will post more info soon but i will be giving away free jimin bookmark idk why i am talking in caps loool thank yo ,NOT,NONE,hasoc_2020_en_5106
1123812103964561409,apparently jon snow ate my ass ,HOF,PRFN,hasoc_2020_en_384
1123623632901591040,if you think i spending 300 on jonas brother concert ticket then you are absolutely fucking right ,HOF,PRFN,hasoc_2020_en_2306
1130165862177083392,rt idk why you re cappin acting like you don be having unprotected sex with my brother if you re against abortions don ,NOT,NONE,hasoc_2020_en_2487
1123625012831899648,fuck nut tears of joy tears of joy ,HOF,PRFN,hasoc_2020_en_3180
1130143032572043264,rt abortion ban it birth control ban it sex ed ban it guns ok look banning things never works people will always ,HOF,PRFN,hasoc_2020_en_3640
1123760719567228930,rt i rather be single then stupid for mf hundred points ,HOF,PRFN,hasoc_2020_en_3466
1126803393492803585,arealdonaldtrump stfu ,NOT,NONE,hasoc_2020_en_910
1123545052628733954,president trump is prick my car broke down this morning and i knew straight away he was to blame ,HOF,PRFN,hasoc_2020_en_4212
1123689785472815107,how can you be so fucking good ,HOF,PRFN,hasoc_2020_en_3113
1126849706989162496,and if they decide to use other markets than us europe for instance either way you are fucking your ,HOF,OFFN,hasoc_2020_en_4928
1130235093329600513,i dead ass goin to see this aladdin remake when it come out ,HOF,PRFN,hasoc_2020_en_1395
1123761495509295106,rt get the damn getty images watermark off for me please ,HOF,PRFN,hasoc_2020_en_1947
1123651093026754561,rt well we re laughing because folx firstly don even see fat people as human or worthy of empathy tbh debate your moth ,HOF,OFFN,hasoc_2020_en_177
1130299891132096512,got finale i fine with it bit underwhelmed however the highlight was 100 jon finally giving ghost his p ,NOT,NONE,hasoc_2020_en_706
1126949573396713472,we all know who the problem is they will probably call them teens lol the police obviously mean ,HOF,NONE,hasoc_2020_en_67
1127070063146586112,i forgot my debit card at home and the women at the drive thru at popeye said come back hun what saint we need more people like that ,NOT,NONE,hasoc_2020_en_3186
1123767145228320768,from now on i will be referring to my own behind as america ass and am going to start working out simply to live ,HOF,PRFN,hasoc_2020_en_4979
1130248452200443904,rt daenerys said valyrian is my mother tongue you dumb bitch season 3 ,HOF,PRFN,hasoc_2020_en_1764
1123801504958304259,yes little big man i haven heard that one in years the one i really want but i ve never been ab ,NOT,NONE,hasoc_2020_en_4683
1130265149716221953,rt we need to put obama behind bars ,NOT,NONE,hasoc_2020_en_3278
1123646256981708800,timi you re blocked as well ,HOF,OFFN,hasoc_2020_en_4025
1130304823662915584,rt fucking rushed and stupid compare yourself to the sopranos all you want that ending wasn strategic it was lazy ,HOF,PRFN,hasoc_2020_en_546
1130090662471319552,rt what the fuck plz tell me these joke ,HOF,PRFN,hasoc_2020_en_4312
1130290055514337280,this is why you re jobless ,NOT,NONE,hasoc_2020_en_625
1130015290857807873,is that vacuum cleaner with mouth ,NOT,NONE,hasoc_2020_en_680
1126855377721675776,damn da blunt gone or can i smoke wit ya loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face ,HOF,PRFN,hasoc_2020_en_3506
1126872687597563906,tell all your loyal kool aid drinking maga crowd next time just where all your or the trumps junk ,NOT,NONE,hasoc_2020_en_2751
1127025054057992194,war criminal you make me sick ,HOF,HATE,hasoc_2020_en_30
1130315489773854721,tears of joy tears of joy you know where i at ,NOT,NONE,hasoc_2020_en_1830
1126938814998568960,is it seated show or standing show dxp 19 because i need to know if i should wear heels or not hehe ,NOT,NONE,hasoc_2020_en_4331
1123708265571979269,fuuuuuuuckkk offf all gave me shit loudly crying face loudly crying face loudly crying face ,HOF,PRFN,hasoc_2020_en_2666
1123815673329848320,rt i hate overthinking certain shit ,HOF,PRFN,hasoc_2020_en_4866
1130261932710043648,rt clive palmer contracted labour hire company to recruit and pay people to hand out his how to vote cards at polling ,NOT,NONE,hasoc_2020_en_779
1123615638558248961,if you go there you re just as bad as they are if you re purchasing their products ur just as bad as they are so do ,NOT,NONE,hasoc_2020_en_1624
1130196686096277505,go go go go ,NOT,NONE,hasoc_2020_en_4743
1123599666669674496,fsu is the place to be don rush the decision just know you ll have great opportunity under ,NOT,NONE,hasoc_2020_en_5178
1126933874100133891,rt really don think we need more malls ,NOT,NONE,hasoc_2020_en_2520
1123801991497564165,yoo what his damn problem weary loudly crying face loudly crying face tears of joy ,HOF,PRFN,hasoc_2020_en_4449
1126827326178775044,rt where your favorite place to travel to i need ideas for my master list only post if you ve actually been ,NOT,NONE,hasoc_2020_en_4703
1130198539965992960,two drinks and i tipsy ,NOT,NONE,hasoc_2020_en_1294
1126806727960289280,i just looked them up my goodness you are right they are bit pterodactyl ish screaming in fear ,NOT,NONE,hasoc_2020_en_3199
1123588769855221760,rt we re not big house but we are proud one lyanna mormont blue heart gameofthrones ,NOT,NONE,hasoc_2020_en_3527
1126904497203294211,what you are doing is stupid and comparing julius to trump really ,HOF,OFFN,hasoc_2020_en_1974
1130201761225039872,3 people followed me automatically checked by ,NOT,NONE,hasoc_2020_en_3948
1127050953922760704,were did you get that bracelet from i want one loudly crying face ,NOT,NONE,hasoc_2020_en_3227
1126970012231716865,rt plot twist you can still contract std from using condoms or just oral get checked people routinely ,HOF,PRFN,hasoc_2020_en_5325
1126859198715846662,rt donald trump is guilty of so many crimes that he been president of the united states for 839 days has all but erased ,NOT,NONE,hasoc_2020_en_3459
1130097251752259584,rt it happening amp shut it the fuck down ,HOF,PRFN,hasoc_2020_en_4855
1126859299379191808,my problem is i think everything funny and make everything joke loudly crying face loudly crying face ,NOT,NONE,hasoc_2020_en_1653
1123667132028526594,rt remember when yoongi took off his coat so jimin can scratch his back in the middle of grocery store i am actually sick ,NOT,NONE,hasoc_2020_en_4239
1126954195515392000,oh you re welcome not everyone is blessed to have me in their life lmfao i kidding i just being me man ,HOF,PRFN,hasoc_2020_en_3607
1126914571917242368,rt seem to be planning lot for someone who skint ,NOT,NONE,hasoc_2020_en_5114
1130024438601322496,i got one out but the other ones can not be taken out since they are close to my nerves loudly crying face loudly crying face loudly crying face ,NOT,NONE,hasoc_2020_en_1485
1123724124264771585,idc what bitch gotta say cause all she gona do is talk shit online amp not beat my ass ,HOF,PRFN,hasoc_2020_en_4488
1126932406085267456,he got sick flow ,NOT,NONE,hasoc_2020_en_980
1123737042700177412,ok what the fuck you said it urself that you dont know who i am and never taught me before and now ure telling me i lac ,HOF,PRFN,hasoc_2020_en_3661
1123590577587507205,rt liverpool quote after sick chelsea fans sung about mo salah this behaviour needs to be called out for what it is unadult ,NOT,NONE,hasoc_2020_en_1918
1123697486214959104,rt bruh what the fuck ,HOF,PRFN,hasoc_2020_en_867
1123659833956110338,rt i really appreciate the daily bullshit news articles that tell me how much i should hate you forget the ,HOF,PRFN,hasoc_2020_en_5302
1126769763554693125,rt where do you spend so much money on ms i spend too much on food i do not spend much money on shopping since i work i ,NOT,NONE,hasoc_2020_en_309
1126914152495288320,i should edit photos but i have show tonight and blah blah stressed band member shit blah ,HOF,OFFN,hasoc_2020_en_5404
1130208023291551745,bitch rest ,HOF,NONE,hasoc_2020_en_2672
1130161927894765568,rt if hero and jo don date after filming those hot ass scenes i coming for their necks ,HOF,PRFN,hasoc_2020_en_2903
1126891494873403393,rt you got protest vote amp i think you re getting slightly carried away tears of joy it is il ,NOT,NONE,hasoc_2020_en_1357
1126821194114560001,what but they are the cutest ,NOT,NONE,hasoc_2020_en_3105
1127059166344941568,rt birth control pills iud and other methods of birth control like that the bill states that any birth control that ,NOT,NONE,hasoc_2020_en_1101
1126763488871714816,rt pakistani mulla gets beaten up by women after he was caught doing bit of hanky panky while teaching quran to little gir ,NOT,NONE,hasoc_2020_en_1572
1126965918586720256,self proclamation as our favorite dumbassdonny needs to get his head out of his rectum ,HOF,PRFN,hasoc_2020_en_4693
